geneid	mean_length	median_length	polya_reads_num	count
PH02Gene11685	70.6	70.6	2	3
PH02Gene37046	87.66	90.07	8	10
PH02Gene10532	52.89	54.51	18	25
PH02Gene01026	49.82	49.82	1	2
PH02Gene21543	64.81	62.56	27	39
PH02Gene28855	76.03	50.41	17	25
PH02Gene28943	51.2	45.57	407	581
PH02Gene31081	59.75	67.63	3	5
PH02Gene43691	59.33	61.73	10	13
PH02Gene07505	67.03	67.03	2	2
PH02Gene48963	70.26	69.21	43	54
PH02Gene36517	125.42	125.42	2	2
PH02Gene10256	190.85	190.85	1	2
PH02Gene00099	88.88	79.92	45	69
PH02Gene29762	77.66	78.76	18	22
PH02Gene13668	132.75	154.77	4	7
PH02Gene01418	33.25	33.25	1	1
PH02Gene15685	57.7	50.0	42	59
PH02Gene04712	97.34	75.0	17	22
PH02Gene11567	232.25	215.01	6	9
PH02Gene15013	111.3	104.24	6	11
PH02Gene29183	109.02	107.88	5	8
PH02Gene25441	48.35	48.35	2	3
PH02Gene47536	72.96	68.09	10	16
PH02Gene45961	100.25	100.26	2	3
PH02Gene30961	65.88	65.57	6	9
PH02Gene23133	65.22	67.88	4	5
PH02Gene47987	124.03	124.03	2	6
PH02Gene09263	13.96	13.96	1	1
PH02Gene45148	69.98	58.83	127	196
PH02Gene00073	103.49	104.76	20	28
PH02Gene01420	57.49	49.84	9	13
PH02Gene29250	62.52	62.52	2	3
PH02Gene37008	58.99	54.38	6	10
PH02Gene39510	79.79	80.96	25	38
PH02Gene36744	121.07	127.06	13	19
PH02Gene21375	88.76	95.56	7	8
PH02Gene34823	111.29	117.86	5	6
PH02Gene16691	77.61	78.34	23	32
PH02Gene14010	82.33	43.0	7	13
PH02Gene50918	210.15	210.15	1	1
PH02Gene00981	102.62	94.83	3	4
PH02Gene10421	97.46	90.38	73	115
PH02Gene45808	109.78	100.02	26	40
PH02Gene14222	129.12	129.12	2	3
PH02Gene16489	148.48	148.48	1	1
PH02Gene03787	58.46	56.8	3	7
PH02Gene05902	100.79	98.73	6	8
PH02Gene04048	87.58	82.75	7	11
PH02Gene03623	75.66	73.56	56	80
PH02Gene07459	124.02	139.45	7	7
PH02Gene35389	67.86	67.83	20	28
PH02Gene00850	101.91	82.64	3	7
PH02Gene47070	67.44	54.32	12	18
PH02Gene40351	86.79	70.26	22	35
PH02Gene29977	177.97	177.98	2	2
PH02Gene23333	130.39	130.39	2	3
PH02Gene08915	63.57	58.21	29	43
PH02Gene06514	187.73	195.46	3	3
PH02Gene02900	75.68	84.3	16	19
PH02Gene42002	103.73	119.32	8	17
PH02Gene42941	67.33	75.48	3	6
PH02Gene25659	92.13	92.13	1	2
PH02Gene18642	152.87	152.87	1	1
PH02Gene16042	91.46	111.16	6	12
PH02Gene19876	61.52	45.22	14	20
PH02Gene14500	190.0	190.0	2	2
PH02Gene04546	78.67	71.48	216	303
PH02Gene22036	74.75	63.02	34	47
PH02Gene29560	108.06	97.18	3	6
PH02Gene20526	42.43	42.42	2	5
PH02Gene04430	240.62	240.62	1	1
PH02Gene25451	69.48	66.87	17	29
PH02Gene17214	69.34	68.86	7	14
PH02Gene33578	111.4	108.36	8	9
PH02Gene41603	51.17	50.94	4	5
PH02Gene36630	40.89	40.89	1	2
PH02Gene08700	75.4	75.4	1	3
PH02Gene10450	203.03	203.03	2	5
PH02Gene45376	71.4	66.58	160	224
PH02Gene40012	139.79	139.79	1	1
PH02Gene03621	58.76	53.88	1204	1767
PH02Gene40305	163.83	158.62	4	4
PH02Gene08430	66.66	66.66	2	2
PH02Gene20934	99.16	99.16	2	3
PH02Gene33957	78.91	78.9	2	2
PH02Gene01686	77.03	56.36	18	28
PH02Gene21319	83.31	66.01	12	18
PH02Gene07462	58.77	51.07	2850	3971
PH02Gene39994	66.64	66.64	2	3
PH02Gene04664	98.44	83.75	41	58
PH02Gene16951	121.98	121.98	2	4
PH02Gene22731	55.4	46.04	53	74
PH02Gene33346	77.26	74.9	8	9
PH02Gene20253	131.6	123.66	6	10
PH02Gene08949	69.79	76.59	44	58
PH02Gene05893	188.68	174.26	11	16
PH02Gene22441	55.36	42.54	12	16
PH02Gene39108	160.53	171.82	4	5
PH02Gene06373	78.51	66.28	37	62
PH02Gene02264	75.64	80.75	6	10
PH02Gene19234	81.81	85.71	3	3
PH02Gene25695	196.56	196.56	1	1
PH02Gene16573	64.18	57.44	454	669
PH02Gene47037	55.93	52.92	101	129
PH02Gene08466	79.57	71.17	51	73
PH02Gene12333	71.82	64.99	18	30
PH02Gene26496	94.45	88.73	57	90
PH02Gene03697	51.28	51.28	2	4
PH02Gene20637	54.68	47.37	173	245
PH02Gene34497	65.66	55.09	460	675
PH02Gene34401	42.2	34.0	3	7
PH02Gene48955	60.01	53.44	24	33
PH02Gene01655	87.81	87.81	1	3
PH02Gene36510	91.43	74.69	5	11
PH02Gene06504	70.98	61.87	46	72
PH02Gene23088	151.73	149.42	10	15
PH02Gene22347	49.94	23.08	3	6
PH02Gene17078	98.51	89.15	8	10
PH02Gene11101	65.1	75.84	5	8
PH02Gene37771	73.32	63.76	7	12
PH02Gene11341	194.62	194.62	1	1
PH02Gene08321	54.48	48.92	7	10
PH02Gene50035	40.85	31.33	3	5
PH02Gene09098	51.24	40.72	4	4
PH02Gene02310	78.43	74.84	5	8
PH02Gene26112	73.72	43.98	4	7
PH02Gene39475	153.75	153.75	1	3
PH02Gene12302	156.3	171.98	6	13
PH02Gene41767	109.44	91.9	5	8
PH02Gene25017	75.07	78.27	15	26
PH02Gene39991	176.8	179.26	6	9
PH02Gene50263	63.25	63.25	1	3
PH02Gene43290	109.15	110.52	15	17
PH02Gene38683	77.41	84.76	10	12
PH02Gene47803	143.97	143.97	2	7
PH02Gene21360	58.63	58.63	1	1
PH02Gene36101	78.66	71.89	5	6
PH02Gene43632	90.16	89.89	26	37
PH02Gene02008	59.48	59.94	4	6
PH02Gene36332	81.39	73.46	42	62
PH02Gene32202	21.5	21.5	1	2
PH02Gene19414	95.99	94.61	21	29
PH02Gene46190	197.81	197.81	1	1
PH02Gene38740	82.97	82.66	18	22
PH02Gene08756	87.59	82.24	34	50
PH02Gene17991	57.03	57.03	1	1
PH02Gene48487	55.41	52.96	5	8
PH02Gene40560	36.14	36.14	2	5
PH02Gene36934	76.96	70.41	153	210
PH02Gene28600	119.07	132.56	7	8
PH02Gene37694	23.87	23.87	2	6
PH02Gene07717	129.01	125.24	9	11
PH02Gene46051	75.36	90.42	3	4
PH02Gene33243	25.28	25.28	1	1
PH02Gene37909	115.14	115.14	2	5
PH02Gene30155	130.82	118.67	13	17
PH02Gene16686	132.57	132.57	1	3
PH02Gene24216	115.06	112.75	7	11
PH02Gene11237	47.39	48.65	5	5
PH02Gene01607	124.17	165.87	3	6
PH02Gene41639	75.65	75.65	2	2
PH02Gene43045	39.2	39.2	2	2
PH02Gene10186	66.12	67.78	9	13
PH02Gene09365	66.38	73.92	3	3
PH02Gene05824	93.54	99.24	5	5
PH02Gene04550	79.59	71.06	108	163
PH02Gene05541	81.17	78.77	12	16
PH02Gene07611	120.3	120.3	2	5
PH02Gene15803	150.41	150.41	1	1
PH02Gene18665	83.09	78.84	11	13
PH02Gene41052	144.34	144.34	2	4
PH02Gene40874	90.64	90.64	2	2
PH02Gene02154	79.59	67.82	11	18
PH02Gene07379	53.53	42.32	6	6
PH02Gene18802	72.33	76.9	8	14
PH02Gene39148	84.75	79.5	23	37
PH02Gene12185	98.67	98.67	2	2
PH02Gene32034	62.19	74.16	7	17
PH02Gene32768	74.33	57.23	13	22
PH02Gene26438	130.19	130.18	2	3
PH02Gene14805	100.64	100.64	1	1
PH02Gene27925	63.78	54.92	150	212
PH02Gene36850	91.74	90.04	6	9
PH02Gene06267	71.67	65.64	20	31
PH02Gene05217	101.45	92.16	14	17
PH02Gene01178	128.26	119.36	12	20
PH02Gene17633	129.55	145.15	3	6
PH02Gene41681	91.98	95.97	3	7
PH02Gene30099	65.93	60.62	644	921
PH02Gene14488	33.4	33.4	1	1
PH02Gene17749	23.35	23.35	1	1
PH02Gene03507	80.71	66.12	33	46
PH02Gene31019	120.65	135.26	6	11
PH02Gene17492	93.92	111.58	6	7
PH02Gene04807	96.04	86.9	38	51
PH02Gene46830	95.36	110.99	6	8
PH02Gene36100	86.54	79.28	16	24
PH02Gene25764	83.52	85.33	14	22
PH02Gene29267	93.45	93.46	2	2
PH02Gene08846	88.05	85.54	9	19
PH02Gene07636	97.93	88.3	29	37
PH02Gene25177	139.95	140.8	26	39
PH02Gene18937	138.99	120.28	7	12
PH02Gene44228	103.56	96.56	11	14
PH02Gene11938	58.09	45.94	12	13
PH02Gene00886	53.53	47.37	4	7
PH02Gene39757	22.96	22.96	1	2
PH02Gene35369	127.77	136.5	12	16
PH02Gene15307	141.06	141.06	2	4
PH02Gene39446	86.31	85.55	9	14
PH02Gene19999	52.5	42.04	15	25
PH02Gene03776	80.31	80.32	2	4
PH02Gene20761	60.57	51.55	53	65
PH02Gene03006	112.06	110.2	27	32
PH02Gene33940	95.51	97.64	5	6
PH02Gene31548	249.98	249.98	2	2
PH02Gene34698	142.64	142.64	1	1
PH02Gene23169	95.37	104.43	19	35
PH02Gene12104	95.03	94.52	31	44
PH02Gene42586	74.42	47.13	5	6
PH02Gene49805	234.25	234.24	2	2
PH02Gene49095	85.34	83.67	4	5
PH02Gene11949	66.14	60.03	32	48
PH02Gene39138	85.46	85.11	9	14
PH02Gene44618	69.96	56.04	13	17
PH02Gene02163	81.27	81.27	1	1
PH02Gene46087	54.07	53.64	17	27
PH02Gene29114	110.24	99.94	102	142
PH02Gene15811	127.53	126.88	24	34
PH02Gene47775	68.73	58.93	143	230
PH02Gene14704	52.0	52.0	1	1
PH02Gene42577	37.88	37.88	1	1
PH02Gene23576	91.7	100.54	4	7
PH02Gene36258	182.26	156.08	3	3
PH02Gene23070	105.94	105.94	2	3
PH02Gene22603	109.25	98.25	12	15
PH02Gene29098	54.08	51.0	42	61
PH02Gene40397	78.51	72.25	19	24
PH02Gene16530	77.36	77.36	2	3
PH02Gene14473	66.78	54.52	17	24
PH02Gene50868	184.77	184.77	1	1
PH02Gene49252	83.06	107.64	11	14
PH02Gene38401	115.53	108.7	25	36
PH02Gene06681	83.85	70.54	3	3
PH02Gene00048	60.86	65.88	16	23
PH02Gene26434	92.77	113.8	3	4
PH02Gene34173	131.53	131.52	2	2
PH02Gene39255	127.12	127.12	2	2
PH02Gene12711	140.04	150.93	11	17
PH02Gene05935	87.68	106.56	8	11
PH02Gene39756	61.74	60.73	12	17
PH02Gene17558	58.04	64.63	11	14
PH02Gene01730	78.93	68.12	36	60
PH02Gene14870	60.42	67.01	4	5
PH02Gene12072	74.62	62.48	39	64
PH02Gene16891	67.68	60.87	235	347
PH02Gene08742	96.37	103.81	18	26
PH02Gene16878	114.05	107.78	4	9
PH02Gene42132	74.03	55.66	19	25
PH02Gene35953	134.71	134.71	2	3
PH02Gene48530	93.63	93.64	2	4
PH02Gene10599	69.35	65.04	125	171
PH02Gene27596	111.03	112.9	3	4
PH02Gene08897	133.59	172.08	3	4
PH02Gene44916	75.72	37.0	7	9
PH02Gene18213	93.96	93.96	1	2
PH02Gene31710	84.46	75.6	17	32
PH02Gene35923	82.35	78.79	49	71
PH02Gene17387	175.8	182.09	6	8
PH02Gene33045	91.21	99.24	20	21
PH02Gene38638	106.43	107.0	9	10
PH02Gene10388	48.46	40.1	6	10
PH02Gene49634	104.27	97.55	7	12
PH02Gene03909	84.93	80.19	9	12
PH02Gene47380	207.74	207.74	1	3
PH02Gene02901	115.08	118.97	5	8
PH02Gene26603	156.83	156.83	1	5
PH02Gene10137	84.48	86.82	19	31
PH02Gene24500	61.87	55.96	6	7
PH02Gene12845	16.4	16.4	1	1
PH02Gene18380	192.18	192.18	2	3
PH02Gene49066	106.35	79.96	13	16
PH02Gene10805	60.23	49.08	16	23
PH02Gene24618	96.73	92.88	20	39
PH02Gene34427	141.35	144.86	10	26
PH02Gene11184	81.8	72.89	88	131
PH02Gene48290	85.39	51.46	6	7
PH02Gene28808	89.18	94.57	10	18
PH02Gene23764	118.14	122.15	3	6
PH02Gene39798	88.68	58.62	9	13
PH02Gene06644	80.88	86.81	21	30
PH02Gene30539	176.69	153.9	6	9
PH02Gene37952	77.21	86.54	16	31
PH02Gene40843	71.31	63.39	39	53
PH02Gene28838	76.64	76.64	1	1
PH02Gene04670	133.12	133.69	5	8
PH02Gene16031	51.41	52.46	4	4
PH02Gene39499	126.43	110.9	10	14
PH02Gene04296	139.96	139.96	1	1
PH02Gene19332	61.41	61.41	1	1
PH02Gene30875	67.62	67.62	1	1
PH02Gene24226	59.49	50.78	10	10
PH02Gene46813	84.54	76.7	3	3
PH02Gene33722	79.02	64.32	37	60
PH02Gene01930	54.07	49.48	61	96
PH02Gene08127	131.3	126.0	9	12
PH02Gene22797	63.76	58.26	379	559
PH02Gene27639	96.87	96.87	1	1
PH02Gene25705	80.56	85.08	19	28
PH02Gene10209	81.67	77.79	7	10
PH02Gene22488	86.29	95.7	5	8
PH02Gene23076	66.71	66.71	1	1
PH02Gene41661	63.11	62.71	15	22
PH02Gene04503	165.68	165.68	1	1
PH02Gene20769	55.12	52.22	6	10
PH02Gene30647	116.29	110.86	30	42
PH02Gene19048	38.78	28.86	17	23
PH02Gene23297	129.89	168.08	3	5
PH02Gene15443	84.02	84.94	4	4
PH02Gene03228	114.83	114.83	2	4
PH02Gene28432	186.32	186.32	1	1
PH02Gene16211	236.42	233.52	4	8
PH02Gene21462	78.39	77.37	52	74
PH02Gene06768	86.99	72.2	21	39
PH02Gene23458	108.17	102.86	34	47
PH02Gene10813	76.28	68.0	19	31
PH02Gene06862	133.48	133.48	1	2
PH02Gene31705	100.0	79.52	3	3
PH02Gene31283	58.25	57.6	8	12
PH02Gene45084	137.67	140.64	7	9
PH02Gene16592	102.59	107.81	5	6
PH02Gene40436	87.28	87.92	4	8
PH02Gene40056	118.37	112.54	100	151
PH02Gene12114	71.29	63.8	60	93
PH02Gene36250	76.29	61.4	62	92
PH02Gene13770	154.26	130.11	10	19
PH02Gene43035	91.52	87.2	56	77
PH02Gene01920	137.08	100.8	3	7
PH02Gene45586	134.42	149.7	3	3
PH02Gene15661	61.29	52.36	6	11
PH02Gene22094	82.37	80.31	8	12
PH02Gene32857	94.34	86.54	4	4
PH02Gene41592	54.97	55.15	25	31
PH02Gene19809	92.55	82.06	116	180
PH02Gene01373	69.53	58.0	12	23
PH02Gene20718	123.38	111.46	20	29
PH02Gene00017	111.5	112.91	17	23
PH02Gene46855	44.76	44.76	2	2
PH02Gene26111	76.95	85.92	9	12
PH02Gene28685	102.88	102.88	1	2
PH02Gene07025	110.28	85.52	16	21
PH02Gene03701	101.26	97.58	48	65
PH02Gene01390	42.26	43.34	8	14
PH02Gene19857	88.79	63.1	30	46
PH02Gene01941	108.75	108.75	2	6
PH02Gene15559	76.28	76.28	2	4
PH02Gene06610	135.24	101.81	14	20
PH02Gene23079	58.33	51.64	6	8
PH02Gene45911	82.94	72.96	22	38
PH02Gene14078	75.7	70.58	45	60
PH02Gene12139	21.44	21.44	1	1
PH02Gene34328	102.2	111.37	3	7
PH02Gene39909	73.92	65.44	106	155
PH02Gene01131	97.46	79.75	3	5
PH02Gene25709	115.21	106.77	27	34
PH02Gene02773	85.45	85.46	2	2
PH02Gene32409	19.89	19.89	1	2
PH02Gene08488	148.64	148.64	1	2
PH02Gene43078	96.44	99.24	3	4
PH02Gene40650	116.03	100.34	54	76
PH02Gene20725	37.91	42.88	4	6
PH02Gene08579	199.26	199.26	1	1
PH02Gene44176	144.96	144.96	2	5
PH02Gene28695	90.52	96.86	4	7
PH02Gene00875	84.94	80.66	15	20
PH02Gene05498	99.11	99.11	2	4
PH02Gene11942	57.87	53.2	8	11
PH02Gene31530	79.61	66.31	13	19
PH02Gene21828	84.37	94.3	6	10
PH02Gene04260	71.98	74.11	19	25
PH02Gene34419	75.95	72.03	36	42
PH02Gene16565	73.77	63.18	53	68
PH02Gene01426	88.29	79.35	182	267
PH02Gene47710	118.88	113.52	15	20
PH02Gene34263	100.63	95.9	6	12
PH02Gene22830	144.79	144.79	1	4
PH02Gene09123	70.14	49.4	15	22
PH02Gene42043	223.76	223.76	2	2
PH02Gene46890	137.71	117.07	11	12
PH02Gene12946	83.14	68.91	7	10
PH02Gene15587	134.06	134.26	15	23
PH02Gene27264	90.57	94.48	20	33
PH02Gene47129	37.86	37.86	1	2
PH02Gene08413	91.79	74.6	24	35
PH02Gene05635	110.58	115.68	9	16
PH02Gene11034	89.59	69.57	7	10
PH02Gene09647	77.0	77.0	2	4
PH02Gene35244	207.86	210.66	8	9
PH02Gene44340	98.91	90.96	6	11
PH02Gene02211	84.57	76.81	72	97
PH02Gene42529	130.28	122.46	8	10
PH02Gene44871	171.74	171.74	1	1
PH02Gene33588	65.67	65.3	7	10
PH02Gene35995	197.5	180.73	4	10
PH02Gene26717	106.7	106.7	2	4
PH02Gene42113	76.49	73.7	42	56
PH02Gene11496	125.4	104.42	8	11
PH02Gene01852	111.0	115.13	4	4
PH02Gene24771	118.4	100.97	55	74
PH02Gene22085	75.84	55.83	5	8
PH02Gene21228	84.44	79.84	48	86
PH02Gene39018	167.45	148.06	4	6
PH02Gene48144	48.22	43.33	9	12
PH02Gene34552	80.64	67.9	9	12
PH02Gene34081	82.17	72.57	14	19
PH02Gene32515	98.19	98.33	3	3
PH02Gene31139	54.63	47.4	3	4
PH02Gene00480	142.14	152.59	13	16
PH02Gene03816	76.19	73.91	10	17
PH02Gene07780	106.25	106.29	6	10
PH02Gene09935	49.77	49.77	1	1
PH02Gene17380	73.1	72.37	11	14
PH02Gene15827	106.13	84.41	9	11
PH02Gene13483	147.29	147.29	2	7
PH02Gene04028	64.61	56.45	226	321
PH02Gene32679	70.97	37.03	3	3
PH02Gene31913	128.3	126.36	21	29
PH02Gene11386	85.52	67.68	7	12
PH02Gene23301	92.31	99.1	8	12
PH02Gene43930	165.07	165.07	1	1
PH02Gene06667	85.43	85.43	2	2
PH02Gene04358	92.04	83.37	61	87
PH02Gene38442	96.96	94.41	41	62
PH02Gene37183	88.47	82.45	11	16
PH02Gene43027	101.77	88.4	12	24
PH02Gene14415	140.61	140.61	1	1
PH02Gene06444	54.31	54.31	1	2
PH02Gene26759	161.32	155.73	10	11
PH02Gene32022	88.76	84.52	22	23
PH02Gene04324	72.51	70.79	22	37
PH02Gene13429	80.19	85.03	29	46
PH02Gene49231	44.56	44.56	1	1
PH02Gene45818	139.8	149.38	9	16
PH02Gene09297	72.94	81.86	11	13
PH02Gene33463	84.34	76.18	53	74
PH02Gene39797	101.19	101.19	1	1
PH02Gene33046	76.86	76.86	2	3
PH02Gene30746	94.39	72.36	10	15
PH02Gene37721	63.14	61.16	8	9
PH02Gene42811	103.57	101.44	7	13
PH02Gene35464	142.0	142.0	1	2
PH02Gene30866	63.13	67.56	12	19
PH02Gene19890	100.98	91.4	64	83
PH02Gene29048	68.32	62.79	121	166
PH02Gene04453	105.07	98.19	3	5
PH02Gene19254	119.75	119.75	1	4
PH02Gene24379	107.77	115.52	14	19
PH02Gene36380	50.68	38.77	3	4
PH02Gene32563	85.18	80.88	19	24
PH02Gene26696	176.26	207.19	4	7
PH02Gene05440	76.75	66.64	55	82
PH02Gene29774	67.83	75.22	27	42
PH02Gene06062	89.12	104.36	4	8
PH02Gene13737	78.09	71.03	20	34
PH02Gene17763	62.1	64.33	6	12
PH02Gene24089	98.66	103.44	18	23
PH02Gene40003	94.72	94.72	1	1
PH02Gene39036	87.28	87.28	1	2
PH02Gene16004	96.92	96.92	2	3
PH02Gene16941	88.48	70.69	43	59
PH02Gene22265	78.45	78.45	1	3
PH02Gene15971	69.77	64.88	196	292
PH02Gene09431	71.15	52.52	11	14
PH02Gene05516	96.91	93.36	7	13
PH02Gene46399	105.03	105.03	1	1
PH02Gene28065	86.64	84.38	8	13
PH02Gene22157	65.63	53.37	3	5
PH02Gene03538	118.26	121.38	12	17
PH02Gene11571	71.23	63.88	3	6
PH02Gene30482	91.67	97.28	7	8
PH02Gene14955	110.19	86.44	3	3
PH02Gene00657	94.43	95.84	7	11
PH02Gene23861	9.07	9.07	1	1
PH02Gene24767	225.99	299.46	7	7
PH02Gene24734	77.72	77.72	1	3
PH02Gene20461	89.48	79.78	5	5
PH02Gene01360	62.8	59.39	20	33
PH02Gene23524	89.02	87.24	22	27
PH02Gene12437	151.85	99.33	3	3
PH02Gene37315	67.38	57.72	71	122
PH02Gene30248	86.95	110.79	5	8
PH02Gene31377	66.91	66.91	2	2
PH02Gene17504	43.41	43.41	1	1
PH02Gene00262	61.36	61.36	2	2
PH02Gene42015	169.73	169.73	1	1
PH02Gene22660	164.0	161.24	4	5
PH02Gene02781	187.62	180.9	6	8
PH02Gene26279	67.85	66.07	20	31
PH02Gene31046	89.54	79.52	291	435
PH02Gene06212	106.27	88.42	78	127
PH02Gene38742	82.8	60.54	12	24
PH02Gene31640	68.28	59.29	5	9
PH02Gene18875	96.13	102.59	3	3
PH02Gene04033	282.87	282.87	1	1
PH02Gene08822	82.69	82.02	44	69
PH02Gene00713	84.56	80.68	13	19
PH02Gene36243	189.89	189.9	2	3
PH02Gene27923	65.84	58.67	69	95
PH02Gene46907	63.06	61.12	33	46
PH02Gene14001	112.21	111.28	10	14
PH02Gene04332	118.33	113.46	3	4
PH02Gene44519	90.24	90.24	1	2
PH02Gene11727	101.05	73.73	17	25
PH02Gene36307	105.31	85.81	31	44
PH02Gene03142	88.73	84.34	101	156
PH02Gene43178	107.99	93.12	14	23
PH02Gene33579	56.51	56.51	2	2
PH02Gene25670	82.89	69.68	81	117
PH02Gene27618	102.46	87.51	12	18
PH02Gene24373	49.71	49.71	1	2
PH02Gene23226	80.25	81.98	96	149
PH02Gene34402	60.88	62.42	19	23
PH02Gene16801	66.75	63.1	76	118
PH02Gene41677	186.28	186.28	1	3
PH02Gene03564	122.92	131.92	7	12
PH02Gene49743	78.66	78.66	1	2
PH02Gene08973	276.97	276.97	2	4
PH02Gene14435	64.15	64.15	1	3
PH02Gene25725	93.0	85.14	33	42
PH02Gene04451	67.45	42.09	12	13
PH02Gene37732	93.71	76.42	75	104
PH02Gene27812	90.2	74.64	11	21
PH02Gene06617	97.8	86.35	9	14
PH02Gene41432	81.92	68.02	12	26
PH02Gene27669	99.61	73.42	43	64
PH02Gene45956	108.44	111.74	24	35
PH02Gene42533	108.86	108.86	2	2
PH02Gene29745	60.41	61.3	6	10
PH02Gene30737	92.09	106.74	17	23
PH02Gene17649	87.58	62.0	7	13
PH02Gene07607	114.89	125.52	7	10
PH02Gene46450	106.65	97.57	4	4
PH02Gene49188	61.72	57.74	31	49
PH02Gene36199	259.85	253.94	4	5
PH02Gene42397	77.35	75.46	12	16
PH02Gene49350	135.93	114.51	12	17
PH02Gene09649	64.98	56.47	16	28
PH02Gene32978	126.8	115.97	11	16
PH02Gene27475	76.83	77.69	4	6
PH02Gene40920	85.19	93.85	11	19
PH02Gene15444	89.88	54.0	6	6
PH02Gene03610	109.12	109.12	1	5
PH02Gene15026	129.48	129.48	1	1
PH02Gene03450	72.8	72.8	2	2
PH02Gene21679	89.01	74.03	16	25
PH02Gene27774	258.62	248.58	12	15
PH02Gene11092	88.73	91.13	24	34
PH02Gene09497	69.36	69.36	1	2
PH02Gene43346	92.35	90.4	46	67
PH02Gene04335	94.5	90.55	8	19
PH02Gene18072	69.28	64.26	205	293
PH02Gene12987	92.93	95.55	11	15
PH02Gene13886	100.23	88.17	4	5
PH02Gene09472	89.58	83.73	9	11
PH02Gene35429	72.7	65.2	6	7
PH02Gene17301	165.66	152.35	3	4
PH02Gene05680	29.52	29.52	1	1
PH02Gene20791	95.16	70.72	7	8
PH02Gene49960	134.32	132.5	6	12
PH02Gene41121	64.31	69.68	6	7
PH02Gene06248	237.4	252.66	5	8
PH02Gene35507	175.61	164.93	3	3
PH02Gene17425	315.38	315.38	1	5
PH02Gene04611	158.4	107.46	5	10
PH02Gene08401	67.76	66.42	23	36
PH02Gene16002	81.68	70.73	3	4
PH02Gene17443	115.53	98.68	3	10
PH02Gene31627	89.28	84.38	14	21
PH02Gene32905	29.42	29.42	1	2
PH02Gene34195	96.05	95.58	11	15
PH02Gene02554	75.31	70.21	10	14
PH02Gene36690	77.13	77.13	1	1
PH02Gene26639	77.66	75.68	17	22
PH02Gene12487	124.92	110.49	10	20
PH02Gene27943	68.97	63.27	105	143
PH02Gene40666	57.73	53.32	428	598
PH02Gene30973	92.61	76.64	4	8
PH02Gene01353	111.69	115.07	3	4
PH02Gene04147	110.77	67.24	4	11
PH02Gene08858	127.49	104.0	7	11
PH02Gene28140	80.79	75.0	8	14
PH02Gene50502	55.94	49.94	5	6
PH02Gene21733	115.29	120.71	11	18
PH02Gene17503	76.03	76.03	1	1
PH02Gene06166	90.26	66.9	10	14
PH02Gene40117	79.62	73.7	4	8
PH02Gene02371	67.54	61.58	191	277
PH02Gene50802	45.81	42.59	10	13
PH02Gene48184	199.03	199.03	1	1
PH02Gene08936	79.27	72.54	251	363
PH02Gene02541	259.81	259.81	1	1
PH02Gene32151	17.42	17.42	1	1
PH02Gene30501	119.74	122.88	3	5
PH02Gene22875	99.5	89.96	16	20
PH02Gene39764	58.93	54.75	286	422
PH02Gene35573	91.43	82.49	18	22
PH02Gene41485	47.56	47.56	1	1
PH02Gene34430	40.52	40.52	1	1
PH02Gene00836	140.03	120.0	8	16
PH02Gene46452	90.4	80.41	54	76
PH02Gene10979	101.87	77.61	3	3
PH02Gene02805	94.79	84.76	17	23
PH02Gene00260	74.39	64.0	25	40
PH02Gene34324	243.83	243.83	1	2
PH02Gene16815	78.52	74.37	232	360
PH02Gene16397	95.73	66.28	10	15
PH02Gene48845	231.26	231.26	1	2
PH02Gene42277	138.62	130.17	12	15
PH02Gene47609	28.5	28.5	1	1
PH02Gene24999	45.67	45.67	1	2
PH02Gene49142	40.68	40.68	1	4
PH02Gene15331	94.9	110.8	3	12
PH02Gene06145	103.67	100.5	4	5
PH02Gene35522	18.96	18.96	1	1
PH02Gene44581	56.92	56.92	1	1
PH02Gene26381	136.98	136.98	2	2
PH02Gene16853	44.33	39.75	92	112
PH02Gene00297	97.39	93.68	7	10
PH02Gene04932	34.18	34.18	1	1
PH02Gene32130	78.11	86.25	3	5
PH02Gene42387	137.73	103.36	3	3
PH02Gene10269	86.72	78.83	21	25
PH02Gene26335	63.04	77.29	11	29
PH02Gene44918	104.65	93.76	45	75
PH02Gene29176	62.2	63.46	16	22
PH02Gene05154	103.33	103.55	3	3
PH02Gene49729	43.17	43.17	1	1
PH02Gene20992	80.12	74.0	57	75
PH02Gene42106	90.97	75.45	12	19
PH02Gene49337	52.86	52.61	8	11
PH02Gene47086	65.35	53.05	11	12
PH02Gene11446	106.45	115.48	7	9
PH02Gene17473	99.11	89.33	12	14
PH02Gene40995	62.99	56.14	20	36
PH02Gene34939	66.93	66.93	2	2
PH02Gene45229	154.31	141.59	5	8
PH02Gene37826	88.66	68.91	22	38
PH02Gene23925	91.17	82.61	6	7
PH02Gene35428	79.71	79.71	1	1
PH02Gene38504	80.59	66.54	14	21
PH02Gene07867	75.19	62.4	38	55
PH02Gene16870	75.95	72.76	11	13
PH02Gene26285	104.38	104.38	1	1
PH02Gene09255	118.09	127.73	13	16
PH02Gene22330	65.45	63.13	6	8
PH02Gene04645	103.74	108.66	4	6
PH02Gene50649	138.55	119.84	4	5
PH02Gene05549	116.85	116.85	1	1
PH02Gene02435	88.76	92.94	8	15
PH02Gene05402	69.52	61.26	13	15
PH02Gene19141	133.42	138.82	10	15
PH02Gene44573	38.06	33.25	4	7
PH02Gene09261	90.11	66.5	20	31
PH02Gene16486	196.03	196.03	1	1
