geneid	mean_length	median_length	polya_reads_num	count
PH02Gene02383	75.75	71.0	303	446
PH02Gene01268	4.23	4.23	1	1
PH02Gene30331	240.98	224.04	4	10
PH02Gene26332	128.71	147.86	9	12
PH02Gene10260	60.36	57.34	86	138
PH02Gene04026	117.24	107.04	20	34
PH02Gene20012	135.2	134.44	9	11
PH02Gene16250	117.62	125.6	13	17
PH02Gene48942	114.26	114.26	2	3
PH02Gene07189	146.47	157.54	10	14
PH02Gene07444	76.11	54.38	28	47
PH02Gene14178	102.48	91.92	24	34
PH02Gene39049	118.31	118.97	10	13
PH02Gene39455	84.28	84.28	1	10
PH02Gene03878	100.44	92.83	15	24
PH02Gene34440	57.27	60.41	33	67
PH02Gene29692	96.93	97.79	3	4
PH02Gene12321	80.78	85.42	24	35
PH02Gene22979	119.55	108.45	15	22
PH02Gene26178	58.0	53.36	3	3
PH02Gene22673	100.44	85.52	11	15
PH02Gene21235	47.68	47.68	2	2
PH02Gene50480	78.64	81.51	6	7
PH02Gene31045	164.11	144.04	3	4
PH02Gene37457	208.42	208.42	1	1
PH02Gene49260	107.52	99.67	13	19
PH02Gene10327	161.87	173.64	4	7
PH02Gene43458	69.4	66.74	6	7
PH02Gene29631	42.26	42.26	2	11
PH02Gene02216	76.15	76.15	2	2
PH02Gene05544	206.47	229.34	8	13
PH02Gene01286	89.94	89.94	1	5
PH02Gene45271	122.64	110.31	4	5
PH02Gene19576	151.61	135.64	6	11
PH02Gene11964	173.65	173.65	1	4
PH02Gene49278	72.45	66.54	84	126
PH02Gene33928	58.96	55.96	36	49
PH02Gene31610	65.3	70.26	7	10
PH02Gene05989	149.33	149.12	35	46
PH02Gene32302	134.76	145.32	4	5
PH02Gene22172	94.96	82.99	22	31
PH02Gene19241	114.9	106.89	25	37
PH02Gene13334	91.94	85.9	12	24
PH02Gene15741	292.08	292.08	1	2
PH02Gene15836	81.73	79.12	111	161
PH02Gene06104	169.46	146.96	5	5
PH02Gene31250	64.96	64.96	1	3
PH02Gene33957	202.43	202.43	1	1
PH02Gene41231	243.54	241.61	11	18
PH02Gene06079	124.89	119.4	27	41
PH02Gene12449	68.33	60.52	65	87
PH02Gene15956	99.59	76.4	8	13
PH02Gene37994	150.32	150.32	2	3
PH02Gene30228	213.92	213.92	1	2
PH02Gene45855	101.69	141.97	3	3
PH02Gene46251	68.75	64.22	9	12
PH02Gene24167	111.42	110.72	4	5
PH02Gene01028	126.58	144.76	21	38
PH02Gene20539	74.47	78.62	11	19
PH02Gene15852	97.93	103.52	10	15
PH02Gene05803	111.27	98.76	4	5
PH02Gene24279	68.1	67.07	3	5
PH02Gene40755	105.41	100.88	7	13
PH02Gene47115	112.36	73.25	4	7
PH02Gene34771	131.35	131.35	2	5
PH02Gene33211	58.31	48.24	26	38
PH02Gene38601	188.39	188.39	1	1
PH02Gene38511	71.15	67.63	101	131
PH02Gene17464	76.23	50.92	7	9
PH02Gene27576	83.12	74.31	247	347
PH02Gene35479	83.23	74.48	9	13
PH02Gene12402	135.02	98.48	9	12
PH02Gene16748	181.38	181.38	2	3
PH02Gene39541	106.41	109.2	18	23
PH02Gene19725	61.24	53.38	366	494
PH02Gene24914	17.0	17.0	1	1
PH02Gene02322	60.14	71.1	7	8
PH02Gene28262	147.06	133.1	3	4
PH02Gene50695	152.34	160.05	8	12
PH02Gene23336	84.05	66.9	15	22
PH02Gene24716	154.59	154.59	1	2
PH02Gene02196	83.35	81.04	65	107
PH02Gene45824	99.5	99.5	1	1
PH02Gene42201	70.08	42.69	3	7
PH02Gene07411	132.85	132.85	1	1
PH02Gene05364	129.16	94.07	22	32
PH02Gene10997	96.59	104.04	4	4
PH02Gene44185	92.45	84.48	20	25
PH02Gene15968	106.2	96.0	15	19
PH02Gene05776	144.28	144.28	1	1
PH02Gene04715	94.19	94.27	8	11
PH02Gene30150	113.86	118.79	20	27
PH02Gene44334	154.27	154.27	1	1
PH02Gene00151	65.48	68.56	127	169
PH02Gene20290	104.36	94.76	26	33
PH02Gene04653	105.49	111.87	25	38
PH02Gene51331	143.85	143.85	1	1
PH02Gene07602	78.31	63.96	59	90
PH02Gene05901	77.43	56.72	8	12
PH02Gene46085	119.68	97.41	12	16
PH02Gene36929	91.22	81.14	39	54
PH02Gene08239	214.74	214.74	1	3
PH02Gene41033	72.6	74.4	76	108
PH02Gene02666	70.57	60.18	82	115
PH02Gene30646	59.15	59.15	1	2
PH02Gene04669	169.87	169.86	2	3
PH02Gene23178	61.48	61.48	1	4
PH02Gene23348	129.88	132.65	18	25
PH02Gene38787	61.57	67.43	18	24
PH02Gene00049	57.66	57.66	1	2
PH02Gene11114	158.62	194.91	5	8
PH02Gene12165	96.02	97.36	5	10
PH02Gene25198	132.37	90.85	9	12
PH02Gene24589	255.31	255.3	2	2
PH02Gene48695	110.79	98.13	8	9
PH02Gene33060	89.96	66.78	6	8
PH02Gene10697	95.81	82.97	79	113
PH02Gene22906	131.14	123.12	6	9
PH02Gene14752	94.83	78.96	23	33
PH02Gene11942	69.17	76.77	3	6
PH02Gene06956	69.72	68.99	90	133
PH02Gene33768	36.87	36.87	2	4
PH02Gene16959	88.95	86.48	3	5
PH02Gene43904	163.66	167.44	5	9
PH02Gene16056	95.75	97.32	47	85
PH02Gene41638	90.89	93.81	93	133
PH02Gene11628	100.97	100.97	1	1
PH02Gene35534	140.7	123.96	5	10
PH02Gene00763	66.52	54.16	120	189
PH02Gene19306	166.1	150.35	3	7
PH02Gene27050	33.45	33.44	2	2
PH02Gene00856	86.46	77.93	98	133
PH02Gene24790	72.8	72.8	2	3
PH02Gene35300	112.46	87.11	27	36
PH02Gene43862	85.6	68.8	4	9
PH02Gene18991	38.48	38.48	1	1
PH02Gene41812	125.11	124.39	10	13
PH02Gene13766	96.7	96.7	2	3
PH02Gene20991	157.38	180.11	3	7
PH02Gene11301	79.72	78.93	25	36
PH02Gene51072	123.7	92.23	5	28
PH02Gene19037	118.23	110.0	3	6
PH02Gene37154	67.53	61.67	9	11
PH02Gene13564	80.93	75.32	33	57
PH02Gene35981	86.73	86.17	257	358
PH02Gene32830	179.06	172.76	5	8
PH02Gene39302	90.81	97.2	8	14
PH02Gene14465	91.27	97.48	10	14
PH02Gene33917	105.45	97.98	46	70
PH02Gene10443	122.67	122.41	5	5
PH02Gene12281	95.82	90.15	13	17
PH02Gene12175	95.88	95.88	2	3
PH02Gene13194	82.58	77.91	48	64
PH02Gene40801	89.37	89.37	1	1
PH02Gene06199	165.78	164.38	10	15
PH02Gene06023	108.71	96.12	47	61
PH02Gene27232	81.5	70.99	492	688
PH02Gene32175	97.38	93.26	43	63
PH02Gene07143	184.07	184.07	1	1
PH02Gene41390	98.95	89.0	7	9
PH02Gene09835	109.01	108.88	33	42
PH02Gene48963	72.11	70.62	6	10
PH02Gene50924	113.89	100.38	5	8
PH02Gene22481	190.76	190.76	1	3
PH02Gene47988	149.48	149.48	2	2
PH02Gene36613	37.28	37.28	1	2
PH02Gene21228	99.82	101.04	49	67
PH02Gene36332	86.22	83.86	39	55
PH02Gene48922	230.5	218.8	12	14
PH02Gene42860	97.71	99.78	6	10
PH02Gene10837	100.04	100.68	11	16
PH02Gene00468	76.71	69.6	8	14
PH02Gene09607	73.67	67.66	32	45
PH02Gene12861	154.37	152.56	16	21
PH02Gene38209	100.43	88.96	25	33
PH02Gene20522	59.66	59.66	2	4
PH02Gene49057	104.46	106.98	134	189
PH02Gene10344	74.8	74.82	49	64
PH02Gene12891	251.49	254.09	14	21
PH02Gene00054	54.55	54.55	1	1
PH02Gene01181	39.8	39.8	2	3
PH02Gene11340	163.31	139.85	7	12
PH02Gene21351	40.37	40.37	1	4
PH02Gene33754	210.11	210.11	2	2
PH02Gene00766	112.55	112.55	2	2
PH02Gene45695	46.78	45.93	8	11
PH02Gene07436	50.34	50.34	2	5
PH02Gene06164	87.0	87.0	1	4
PH02Gene24754	231.36	231.36	1	1
PH02Gene46395	133.72	98.86	12	20
PH02Gene10063	76.47	80.72	13	21
PH02Gene16111	69.09	65.0	5	8
PH02Gene48147	76.24	70.88	361	490
PH02Gene13977	82.08	78.53	5	7
PH02Gene07253	79.4	83.02	14	17
PH02Gene42847	75.82	70.32	24	28
PH02Gene15098	132.21	124.7	10	17
PH02Gene41899	73.22	62.64	245	338
PH02Gene46016	101.7	106.86	5	7
PH02Gene42295	222.83	221.29	3	4
PH02Gene19490	142.87	126.82	68	95
PH02Gene18561	59.73	60.9	52	73
PH02Gene32023	119.38	94.0	3	4
PH02Gene06156	160.57	141.48	3	5
PH02Gene01055	136.6	141.19	17	32
PH02Gene48539	62.73	58.71	6	7
PH02Gene08808	64.62	53.96	34	45
PH02Gene07384	66.52	65.93	61	86
PH02Gene34614	79.09	75.41	64	94
PH02Gene10429	202.23	202.23	1	1
PH02Gene02447	88.27	82.07	55	80
PH02Gene00692	82.89	84.12	7	9
PH02Gene23550	188.55	183.67	12	21
PH02Gene15323	103.72	87.3	11	13
PH02Gene26395	98.24	122.19	7	7
PH02Gene15468	122.38	122.38	2	5
PH02Gene38023	56.08	56.08	1	3
PH02Gene49223	98.57	89.66	20	33
PH02Gene19186	138.22	147.41	15	22
PH02Gene22962	76.42	74.85	36	57
PH02Gene17635	67.61	68.78	23	26
PH02Gene19661	128.24	133.85	10	21
PH02Gene24015	51.66	45.82	8	11
PH02Gene43583	80.39	78.15	633	909
PH02Gene26361	57.22	52.42	18	25
PH02Gene00134	106.86	90.23	8	10
PH02Gene41397	26.47	26.47	1	5
PH02Gene20723	100.15	98.92	9	19
PH02Gene10085	67.6	67.81	8	11
PH02Gene07756	46.82	46.82	1	1
PH02Gene18704	125.41	149.67	5	7
PH02Gene21905	70.3	63.61	161	228
PH02Gene28185	42.83	42.83	1	1
PH02Gene40624	78.03	74.32	71	104
PH02Gene45120	135.24	126.06	6	7
PH02Gene05198	79.07	77.06	8	15
PH02Gene31365	108.03	98.36	34	47
PH02Gene45918	63.88	39.87	9	16
PH02Gene00026	84.59	73.33	139	208
PH02Gene19640	68.87	69.88	5	6
PH02Gene22506	65.85	64.92	6	10
PH02Gene27721	120.43	120.43	2	5
PH02Gene08262	216.88	231.07	27	43
PH02Gene12803	76.81	94.21	9	11
PH02Gene16375	50.45	46.89	4	4
PH02Gene09940	90.26	104.64	4	7
PH02Gene13483	38.8	38.8	2	5
PH02Gene02879	33.5	33.5	2	2
PH02Gene46422	149.27	167.28	7	12
PH02Gene24858	141.89	167.27	10	13
PH02Gene34991	121.64	133.3	8	9
PH02Gene23302	229.24	215.38	4	4
PH02Gene12335	88.07	75.34	1258	1804
PH02Gene13666	79.18	86.78	15	19
PH02Gene48112	77.3	70.79	41	54
PH02Gene05694	177.18	175.81	13	17
PH02Gene14016	93.9	89.5	9	27
PH02Gene16627	90.41	81.12	35	46
PH02Gene41403	94.14	85.17	21	27
PH02Gene02471	59.4	57.5	80	126
PH02Gene05109	79.38	83.35	57	87
PH02Gene13282	96.99	91.68	21	32
PH02Gene30029	47.5	47.5	1	1
PH02Gene42668	115.68	131.26	6	7
PH02Gene06679	141.61	133.62	25	33
PH02Gene41072	53.84	53.84	1	1
PH02Gene09398	110.98	106.24	28	38
PH02Gene03587	130.64	134.12	4	6
PH02Gene35190	141.14	141.14	1	1
PH02Gene48277	64.39	63.6	18	23
PH02Gene32682	68.31	74.67	3	3
PH02Gene05434	85.96	101.18	5	8
PH02Gene36582	80.73	78.07	158	310
PH02Gene18247	87.47	87.47	2	2
PH02Gene12554	102.39	100.24	67	94
PH02Gene25141	125.27	68.31	5	11
PH02Gene38510	54.78	54.78	1	1
PH02Gene17297	89.64	85.08	451	653
PH02Gene14087	97.26	113.78	5	5
PH02Gene27780	160.04	155.41	5	6
PH02Gene13774	130.43	125.06	8	11
PH02Gene39944	74.58	62.7	117	171
PH02Gene16294	125.05	116.22	7	12
PH02Gene15046	117.0	106.15	15	23
PH02Gene44755	85.9	79.96	77	102
PH02Gene21262	81.86	69.4	7	9
PH02Gene07545	36.36	36.36	2	2
PH02Gene44333	193.22	193.22	2	2
PH02Gene36632	123.66	105.18	38	52
PH02Gene26338	163.37	138.86	8	20
PH02Gene06701	99.28	89.04	141	201
PH02Gene34880	93.66	99.4	4	4
PH02Gene00241	65.16	56.3	30	46
PH02Gene06473	128.63	132.44	4	5
PH02Gene31852	144.04	125.02	17	23
PH02Gene29400	72.18	64.83	115	178
PH02Gene48598	98.56	89.73	42	61
PH02Gene01718	112.76	112.76	1	1
PH02Gene45006	69.78	65.16	34	58
PH02Gene29101	116.98	97.46	105	140
PH02Gene03142	119.08	115.47	88	132
PH02Gene06688	87.62	85.62	22	27
PH02Gene07462	66.34	62.0	2357	3248
PH02Gene13350	86.08	84.74	32	41
PH02Gene21410	72.89	69.46	3	3
PH02Gene07250	89.49	90.04	18	24
PH02Gene02840	103.14	84.31	49	75
PH02Gene16592	116.5	133.44	5	6
PH02Gene15978	76.98	72.33	31	40
PH02Gene06076	120.19	93.52	3	6
PH02Gene07302	115.47	118.69	11	13
PH02Gene38263	134.23	131.42	3	4
PH02Gene06823	100.31	107.85	5	5
PH02Gene43978	111.97	116.42	14	22
PH02Gene15127	46.2	46.2	1	2
PH02Gene44467	87.0	83.69	12	17
PH02Gene19786	95.72	105.14	12	18
PH02Gene28541	178.29	178.29	1	1
PH02Gene16893	64.11	62.79	7	8
PH02Gene16672	67.08	66.27	39	57
PH02Gene31475	118.87	105.69	23	30
PH02Gene16620	80.05	76.29	20	30
PH02Gene01749	105.29	109.36	10	20
PH02Gene35787	113.14	97.35	11	15
PH02Gene18460	127.11	136.2	21	37
PH02Gene09111	68.53	52.61	10	16
PH02Gene40906	173.6	177.56	26	38
PH02Gene13902	66.28	58.5	15	17
PH02Gene38267	102.72	92.56	3	4
PH02Gene35989	163.16	163.16	1	1
PH02Gene26888	84.95	78.43	22	26
PH02Gene29627	89.35	90.86	7	16
PH02Gene17579	90.33	65.52	7	8
PH02Gene04975	68.58	68.58	1	2
PH02Gene19301	68.42	63.16	61	78
PH02Gene02836	74.37	71.2	246	351
PH02Gene05827	116.08	127.43	3	3
PH02Gene25270	156.09	156.09	1	2
PH02Gene28323	131.22	128.36	6	11
PH02Gene37256	60.56	63.64	16	21
PH02Gene42593	112.29	121.04	13	16
PH02Gene31608	136.62	117.93	12	16
PH02Gene27002	46.6	42.06	4	6
PH02Gene38740	125.21	131.74	20	27
PH02Gene05131	129.58	128.11	11	14
PH02Gene32932	211.51	230.7	3	5
PH02Gene27378	127.5	118.69	35	55
PH02Gene44902	85.28	60.62	8	13
PH02Gene49095	94.08	86.07	5	8
PH02Gene10332	98.33	68.24	3	5
PH02Gene17927	91.04	91.04	2	2
PH02Gene16870	106.74	85.08	6	8
PH02Gene22301	94.55	88.74	19	33
PH02Gene35251	118.53	104.46	21	30
PH02Gene13131	113.15	116.08	5	9
PH02Gene02903	68.59	68.6	2	3
PH02Gene23947	104.83	112.71	36	49
PH02Gene13526	93.49	94.98	10	14
PH02Gene00973	82.89	74.53	196	285
PH02Gene26971	65.69	65.95	8	16
PH02Gene50214	61.79	57.91	66	104
PH02Gene04816	87.35	88.2	5	6
PH02Gene05860	86.95	84.13	29	42
PH02Gene43687	79.97	79.97	1	1
PH02Gene19635	65.8	49.44	6	7
PH02Gene01453	121.17	116.52	41	57
PH02Gene38054	122.29	122.29	1	1
PH02Gene17236	86.75	91.58	45	63
PH02Gene41916	100.52	94.08	45	62
PH02Gene34899	86.45	83.16	6	8
PH02Gene39804	87.65	90.47	15	24
PH02Gene03748	99.97	104.13	7	8
PH02Gene50628	61.83	62.38	25	37
PH02Gene26892	112.94	109.72	5	11
PH02Gene28006	103.96	103.96	1	1
PH02Gene18480	99.18	104.0	5	6
PH02Gene42537	186.88	186.88	2	4
PH02Gene12699	130.01	121.23	17	23
PH02Gene34708	86.19	68.31	7	8
PH02Gene37313	184.33	196.73	13	22
PH02Gene37418	95.62	104.96	8	16
PH02Gene35232	176.83	152.36	14	22
PH02Gene30652	107.97	108.24	70	108
PH02Gene45609	121.03	121.04	2	3
PH02Gene41417	103.21	100.71	17	27
PH02Gene08753	87.65	80.16	16	21
PH02Gene17514	114.87	128.29	14	20
PH02Gene32651	233.65	233.65	2	2
PH02Gene31521	91.1	84.9	3	4
PH02Gene04797	112.64	114.46	16	20
PH02Gene30257	110.13	104.7	98	128
PH02Gene35657	113.67	113.82	22	34
PH02Gene00897	105.39	114.72	7	9
PH02Gene26852	116.52	107.66	4	4
PH02Gene04314	114.13	115.38	10	16
PH02Gene43113	154.46	155.74	3	5
PH02Gene00953	62.99	68.19	5	7
PH02Gene30477	64.7	64.7	1	2
PH02Gene32338	93.63	102.59	15	30
PH02Gene11900	113.58	118.48	7	12
PH02Gene17651	240.63	240.63	2	3
PH02Gene27054	172.87	172.86	2	5
PH02Gene21450	76.26	73.26	5	9
PH02Gene44262	147.95	129.16	5	6
PH02Gene03166	56.63	44.37	5	6
PH02Gene07645	73.86	71.59	503	676
PH02Gene33763	181.23	181.23	2	2
PH02Gene27225	113.91	118.42	16	25
PH02Gene45257	79.0	79.0	1	2
PH02Gene48840	84.45	75.93	9	13
PH02Gene22862	103.55	103.55	1	1
PH02Gene00817	71.92	59.84	28	31
PH02Gene34073	248.58	248.58	1	2
PH02Gene33382	159.53	159.54	2	2
PH02Gene01246	136.45	111.35	5	10
PH02Gene06852	252.88	252.88	2	2
PH02Gene21626	117.2	116.18	17	19
PH02Gene38677	106.65	82.22	7	10
PH02Gene50805	200.06	200.06	2	2
PH02Gene04248	137.82	136.99	6	8
PH02Gene08358	46.94	46.94	2	2
PH02Gene30001	121.21	116.56	26	33
PH02Gene05857	76.19	75.47	43	62
PH02Gene40234	78.51	87.81	11	14
PH02Gene43514	138.35	138.35	1	1
PH02Gene23422	101.73	102.7	54	80
PH02Gene37684	152.97	147.13	13	17
PH02Gene44919	137.81	137.81	1	2
PH02Gene28802	130.09	65.37	6	7
PH02Gene10408	91.35	110.74	16	18
PH02Gene45760	121.86	131.43	29	52
PH02Gene37024	63.93	63.93	1	1
PH02Gene05963	62.27	59.48	6	8
PH02Gene10052	128.39	114.06	18	26
PH02Gene48540	80.33	80.33	1	1
PH02Gene07847	177.16	177.16	2	2
PH02Gene33507	118.22	98.34	72	112
PH02Gene03378	115.85	116.23	29	51
PH02Gene30773	82.5	84.11	47	63
PH02Gene41673	140.35	125.44	14	15
PH02Gene43220	140.85	140.5	41	64
PH02Gene35209	156.21	145.92	21	25
PH02Gene22674	172.68	159.0	11	14
PH02Gene23347	77.07	66.5	316	432
PH02Gene10718	112.22	97.24	24	33
PH02Gene21964	61.91	58.66	4	4
PH02Gene16514	96.12	91.09	24	35
PH02Gene33664	255.33	276.0	7	10
PH02Gene07264	142.61	131.16	14	22
PH02Gene01397	77.36	84.23	47	69
PH02Gene34764	86.35	79.07	14	22
PH02Gene17301	97.47	97.48	2	4
PH02Gene36886	66.62	66.12	15	19
PH02Gene26747	100.08	111.46	7	8
PH02Gene49077	66.08	64.03	4	8
PH02Gene23743	106.73	93.69	13	19
PH02Gene44356	162.82	167.9	8	12
PH02Gene16640	96.85	99.7	18	25
PH02Gene22441	84.49	76.0	11	17
PH02Gene04498	108.27	108.6	4	6
PH02Gene15358	133.54	126.16	14	19
PH02Gene18376	73.71	65.96	9	11
PH02Gene29943	65.59	60.4	148	200
PH02Gene31695	100.82	103.6	8	11
PH02Gene39120	56.7	42.2	8	10
PH02Gene18798	87.07	95.08	10	17
PH02Gene03231	209.21	196.72	5	9
PH02Gene07855	114.12	128.68	5	5
PH02Gene21772	91.47	78.16	8	10
PH02Gene41568	66.47	58.24	43	64
PH02Gene11639	92.36	78.45	4	6
PH02Gene21672	143.59	143.59	1	1
PH02Gene44994	77.43	65.48	20	29
PH02Gene45962	123.16	60.61	7	10
PH02Gene22571	82.9	75.45	11	20
PH02Gene48833	93.4	88.54	66	88
PH02Gene45658	82.93	71.29	23	30
PH02Gene03072	132.26	117.25	4	6
PH02Gene40933	88.73	88.73	1	1
PH02Gene01653	207.25	179.96	15	27
PH02Gene17800	73.12	73.12	2	2
PH02Gene24228	48.79	45.62	10	20
PH02Gene22229	131.81	110.64	4	5
PH02Gene30495	106.78	99.24	12	20
PH02Gene33909	96.8	86.78	5	8
PH02Gene19670	63.2	57.65	17	26
PH02Gene18283	62.76	57.28	36	52
PH02Gene45840	126.5	106.9	3	4
PH02Gene42056	129.46	121.34	12	17
PH02Gene25448	205.17	193.93	6	9
PH02Gene22810	84.51	74.84	48	63
PH02Gene01038	123.99	130.0	32	53
PH02Gene49168	78.02	76.2	4	6
PH02Gene38545	103.14	86.68	12	23
PH02Gene07604	97.52	96.07	32	51
PH02Gene40499	54.73	54.74	2	3
PH02Gene21727	82.42	82.42	1	5
PH02Gene34453	60.0	70.43	3	4
PH02Gene01461	66.94	47.57	12	18
PH02Gene38014	131.65	131.33	10	14
PH02Gene16942	65.28	79.22	5	7
PH02Gene34968	61.34	63.42	97	134
PH02Gene40256	142.19	142.19	1	1
PH02Gene43845	198.21	197.48	3	3
PH02Gene38248	135.56	135.56	2	2
PH02Gene27799	79.56	79.56	2	2
PH02Gene21821	68.09	56.27	45	73
PH02Gene17284	125.21	125.48	14	19
PH02Gene36058	112.71	121.9	10	13
PH02Gene42493	67.11	63.65	5	6
PH02Gene20360	160.87	170.5	9	9
PH02Gene15451	80.8	94.72	22	28
PH02Gene11698	67.08	67.08	1	2
PH02Gene39117	60.11	66.22	6	6
PH02Gene09103	81.67	68.93	33	56
PH02Gene19128	112.69	113.2	37	57
PH02Gene24867	84.19	95.93	11	18
PH02Gene10402	101.78	88.89	3	3
PH02Gene38739	148.36	147.44	13	18
PH02Gene21515	175.44	173.31	9	11
PH02Gene20758	118.76	105.48	3	3
PH02Gene14777	51.63	55.06	3	5
PH02Gene02973	138.47	138.46	2	2
PH02Gene06148	95.66	102.0	19	27
PH02Gene09000	153.88	153.88	1	3
PH02Gene46516	113.32	113.32	2	2
PH02Gene18154	111.13	111.13	1	2
PH02Gene15336	117.13	117.13	2	2
PH02Gene46789	171.28	179.58	28	34
PH02Gene23346	143.85	143.85	1	5
PH02Gene31001	97.61	108.43	3	5
PH02Gene04099	189.23	189.23	1	4
PH02Gene06002	122.7	114.42	25	33
PH02Gene31929	63.22	63.22	2	2
PH02Gene19459	98.66	96.31	46	65
PH02Gene44602	105.21	98.79	42	70
PH02Gene15885	39.85	39.85	2	2
PH02Gene30215	187.59	187.06	4	4
PH02Gene08215	82.68	88.65	15	19
PH02Gene17621	96.18	83.41	16	23
PH02Gene24997	123.2	107.41	22	28
PH02Gene14552	115.34	91.22	10	12
PH02Gene29376	79.27	83.8	18	25
PH02Gene23581	156.66	162.04	9	13
PH02Gene49282	97.92	82.26	21	27
PH02Gene43031	108.88	97.46	15	22
PH02Gene37938	81.41	77.71	13	22
PH02Gene17725	102.69	86.96	51	67
PH02Gene43513	185.12	185.12	1	3
PH02Gene01994	97.62	92.75	45	67
PH02Gene29954	228.94	221.59	6	9
PH02Gene04461	123.62	121.7	11	21
PH02Gene22286	121.6	111.48	5	9
PH02Gene00679	92.04	80.21	76	118
PH02Gene26881	218.53	231.28	13	19
PH02Gene26158	82.31	70.5	13	16
PH02Gene08913	99.76	92.85	25	34
PH02Gene40367	65.26	59.88	25	35
PH02Gene07432	101.26	69.63	6	8
PH02Gene33853	112.35	111.46	5	5
PH02Gene39578	117.37	106.58	29	34
PH02Gene23259	224.83	228.12	10	14
PH02Gene35161	102.0	102.0	1	2
PH02Gene47632	72.48	72.48	2	5
PH02Gene50433	57.76	60.89	3	4
PH02Gene00127	190.79	194.15	3	6
PH02Gene50959	213.78	210.9	8	10
PH02Gene41416	100.58	102.52	10	13
PH02Gene27214	109.94	100.24	26	37
PH02Gene27078	64.63	60.44	7	9
PH02Gene06707	79.37	85.17	5	6
PH02Gene40126	63.22	63.6	38	62
PH02Gene08308	82.18	76.33	187	266
PH02Gene50951	154.66	150.62	3	4
PH02Gene46379	97.72	86.6	10	16
PH02Gene21411	77.94	66.87	31	47
PH02Gene46768	250.37	241.74	3	4
PH02Gene06138	114.69	104.41	11	17
PH02Gene22852	58.83	69.91	6	9
PH02Gene42197	112.79	117.66	10	17
PH02Gene02689	48.82	48.82	1	3
PH02Gene00930	195.14	200.15	4	6
PH02Gene45868	90.33	88.81	21	31
PH02Gene32763	94.67	84.84	5	10
PH02Gene27253	105.67	94.65	5	8
PH02Gene38350	52.26	38.07	6	8
PH02Gene10924	78.91	63.5	29	38
PH02Gene41383	99.72	101.82	13	17
PH02Gene49600	48.54	48.54	1	1
PH02Gene46631	108.17	83.9	7	8
PH02Gene37407	57.79	48.78	7	9
PH02Gene19050	86.26	87.64	4	5
PH02Gene25101	81.3	83.69	5	10
PH02Gene05065	68.57	62.64	6	9
PH02Gene39233	104.69	104.35	32	47
PH02Gene00158	89.38	107.91	14	24
PH02Gene05708	152.47	153.71	6	11
PH02Gene14228	60.04	60.04	1	2
PH02Gene21069	166.65	158.45	10	16
PH02Gene47720	78.28	76.69	62	94
PH02Gene27458	229.53	238.6	3	5
PH02Gene00931	71.14	71.14	2	3
PH02Gene28230	120.5	103.04	15	22
PH02Gene14740	121.11	121.1	4	6
PH02Gene33888	131.19	137.54	19	26
PH02Gene06786	82.09	86.0	5	8
PH02Gene25440	96.99	98.37	43	62
PH02Gene03205	148.85	155.82	3	4
PH02Gene09058	75.52	68.58	13	23
PH02Gene31077	82.08	88.18	4	5
PH02Gene04620	152.34	148.54	6	9
PH02Gene48814	70.64	69.12	157	219
PH02Gene12524	108.0	104.76	228	328
PH02Gene41726	112.39	112.39	2	3
PH02Gene04667	111.42	95.22	5	9
PH02Gene23055	80.07	80.07	2	3
PH02Gene09231	106.81	108.48	9	14
PH02Gene02729	72.48	68.63	7	7
PH02Gene40577	143.87	143.87	1	3
PH02Gene10809	87.88	77.56	65	85
PH02Gene22312	150.81	153.49	122	175
PH02Gene47893	149.88	148.24	12	15
PH02Gene20266	124.89	124.9	2	4
PH02Gene14209	93.13	99.36	3	5
PH02Gene33807	106.42	93.1	120	170
PH02Gene39996	68.11	61.98	34	41
PH02Gene15793	87.54	69.83	45	60
PH02Gene20577	131.25	140.41	9	12
PH02Gene15702	184.23	187.72	8	12
PH02Gene50910	94.11	101.68	10	13
PH02Gene04153	81.04	79.11	37	61
PH02Gene27715	114.33	130.41	3	4
PH02Gene38328	90.46	84.2	9	15
PH02Gene20121	108.55	120.31	23	31
PH02Gene43208	81.67	81.67	1	1
PH02Gene30151	97.61	89.44	114	178
PH02Gene38427	111.56	107.29	8	11
PH02Gene14899	149.77	143.62	4	6
PH02Gene42462	77.93	77.93	1	1
PH02Gene43258	109.07	101.28	4	5
PH02Gene29700	94.31	91.52	8	11
PH02Gene40384	143.18	164.82	7	8
PH02Gene25499	122.23	122.24	2	3
PH02Gene29846	128.27	144.0	17	20
PH02Gene05351	356.58	356.58	1	1
PH02Gene04472	187.8	193.52	25	40
PH02Gene27831	129.21	116.73	6	10
PH02Gene05702	22.0	22.0	1	3
PH02Gene24020	110.75	108.64	35	49
PH02Gene34716	63.87	62.32	3	5
PH02Gene10434	120.52	129.64	11	18
PH02Gene50701	11.3	11.3	1	1
PH02Gene27919	82.14	82.14	2	2
PH02Gene46550	70.42	67.0	38	53
PH02Gene20745	111.57	116.46	37	58
PH02Gene34220	110.37	110.37	1	3
PH02Gene10999	102.26	99.16	59	76
PH02Gene33252	102.85	125.56	5	6
PH02Gene47512	74.37	64.0	11	16
PH02Gene16498	78.82	78.82	2	2
PH02Gene01588	155.57	145.03	3	5
PH02Gene07001	105.53	105.54	2	3
PH02Gene34707	110.89	111.64	61	92
PH02Gene41260	79.66	77.52	72	92
PH02Gene40881	64.75	65.69	114	156
